       164,2020092000,    0.026,    0.025,    0.024,    0.067, -999.000,    0.032,    0.024,    0.033,    0.067, -999.000,    0.035,    0.031,    0.035,    0.009, -999.000,    0.035,    0.038,    0.035,    0.009, -999.000,
       164,2020091918,    0.038,    0.037,    0.037,    0.067,    0.017,    0.049,    0.041,    0.050,    0.067,    0.017,    0.050,    0.055,    0.049,    0.014,    0.000,    0.050,    0.055,    0.049,    0.013,    0.000,
       164,2020091912,    0.027,    0.027,    0.025,    0.065,    0.164,    0.031,    0.032,    0.030,    0.067, -999.000,    0.042,    0.054,    0.041,    0.011, -999.000,    0.042,    0.044,    0.041,    0.013, -999.000,
       164,2020091906,    0.042,    0.042,    0.041,    0.064,    0.075,    0.054,    0.039,    0.058,    0.066,    0.066,    0.060,    0.066,    0.057,    0.012,    0.052,    0.060,    0.073,    0.057,    0.011,    0.052,
       164,2020091900,    0.022,    0.020,    0.021,    0.066, -999.000,    0.026,    0.022,    0.025,    0.067, -999.000,    0.033,    0.027,    0.033,    0.012, -999.000,    0.033,    0.021,    0.033,    0.011, -999.000,
       164,2020091818,    0.052,    0.049,    0.051,    0.066,    0.124,    0.064,    0.046,    0.067,    0.069,    0.269,    0.062,    0.063,    0.062,    0.015,    0.015,    0.062,    0.070,    0.062,    0.016,    0.015,
       164,2020091812,    0.027,    0.027,    0.025,    0.070, -999.000,    0.031,    0.033,    0.029,    0.069, -999.000,    0.037,    0.049,    0.036,    0.012, -999.000,    0.037,    0.041,    0.036,    0.011, -999.000,
       164,2020091806,    0.040,    0.034,    0.040,    0.064,    0.060,    0.052,    0.043,    0.055,    0.064,    0.400,    0.055,    0.066,    0.056,    0.011,    0.083,    0.055,    0.055,    0.056,    0.008,    0.083,
       164,2020091800,    0.025,    0.021,    0.025,    0.067, -999.000,    0.032,    0.022,    0.032,    0.071, -999.000,    0.040,    0.026,    0.042,    0.011, -999.000,    0.040,    0.026,    0.042,    0.009, -999.000,
       164,2020091718,    0.042,    0.035,    0.042,    0.070, -999.000,    0.053,    0.036,    0.060,    0.069, -999.000,    0.057,    0.045,    0.062,    0.014, -999.000,    0.057,    0.048,    0.062,    0.012, -999.000,
       164,2020091712,    0.026,    0.036,    0.022,    0.069, -999.000,    0.030,    0.039,    0.027,    0.071, -999.000,    0.040,    0.051,    0.034,    0.009, -999.000,    0.040,    0.060,    0.034,    0.012, -999.000,
       164,2020091706,    0.043,    0.032,    0.046,    0.066,    0.066,    0.053,    0.035,    0.060,    0.063,    0.006,    0.053,    0.049,    0.056,    0.015,    0.093,    0.053,    0.044,    0.056,    0.013,    0.093,
       164,2020091700,    0.026,    0.021,    0.025,    0.069, -999.000,    0.028,    0.019,    0.028,    0.074, -999.000,    0.035,    0.029,    0.035,    0.009, -999.000,    0.035,    0.039,    0.035,    0.013, -999.000,
       164,2020091618,    0.037,    0.034,    0.037,    0.063,    0.074,    0.047,    0.032,    0.050,    0.071,    0.060,    0.051,    0.045,    0.052,    0.014,    0.017,    0.051,    0.050,    0.052,    0.012,    0.017,
       164,2020091612,    0.029,    0.035,    0.025,    0.065, -999.000,    0.032,    0.039,    0.029,    0.065,    0.061,    0.040,    0.053,    0.036,    0.015, -999.000,    0.040,    0.052,    0.036,    0.012, -999.000,
       164,2020091606,    0.045,    0.031,    0.047,    0.063,    0.214,    0.052,    0.030,    0.058,    0.062,    0.206,    0.057,    0.053,    0.056,    0.013,    0.161,    0.057,    0.059,    0.056,    0.011,    0.161,
       164,2020091600,    0.026,    0.025,    0.024,    0.064,    0.207,    0.029,    0.024,    0.028,    0.071,    0.216,    0.037,    0.034,    0.037,    0.014, -999.000,    0.037,    0.032,    0.037,    0.015, -999.000,
       164,2020091518,    0.037,    0.027,    0.036,    0.067, -999.000,    0.048,    0.030,    0.050,    0.071, -999.000,    0.045,    0.042,    0.046,    0.016, -999.000,    0.045,    0.045,    0.046,    0.015, -999.000,
