         1,2020092000,   -0.532,   -4.361,    0.000,   -4.869,   -4.743,   -0.647,   -4.464,    0.000,   -4.878,   -4.833,    1.466,    0.614, -999.000,    0.191,    0.573,    1.466,    0.626, -999.000,    0.158,    0.573,
         1,2020091918,   -0.332,   -4.425,    0.000,   -4.930,   -4.780,   -0.419,   -4.469,    0.000,   -4.899,   -4.778,    1.194,    0.592, -999.000,    0.180,    0.321,    1.194,    0.593, -999.000,    0.181,    0.321,
         1,2020091912,   -0.573,   -4.328,    0.000,   -4.769,   -4.592,   -0.697,   -4.451,    0.000,   -4.921,   -4.706,    1.498,    0.634, -999.000,    0.187,    0.555,    1.498,    0.614, -999.000,    0.190,    0.555,
         1,2020091906,   -0.500,   -4.553,    0.000,   -4.763,   -4.742,   -0.569,   -4.484,    0.000,   -4.635,   -4.650,    1.441,    0.422, -999.000,    0.173,    0.298,    1.441,    0.442, -999.000,    0.179,    0.298,
         1,2020091900,   -0.503,   -4.342,    0.000,   -4.684,   -4.570,   -0.618,   -4.431,    0.000,   -4.731,   -4.657,    1.416,    0.598, -999.000,    0.178,    0.515,    1.416,    0.600, -999.000,    0.163,    0.515,
         1,2020091818,   -0.439,   -4.517,    0.000,   -4.896,   -4.768,   -0.511,   -4.370,    0.000,   -4.756,   -4.623,    1.362,    0.542, -999.000,    0.171,    0.385,    1.362,    0.546, -999.000,    0.148,    0.385,
         1,2020091812,   -0.540,   -4.345,    0.000,   -4.779,   -4.587,   -0.657,   -4.420,    0.000,   -4.856,   -4.724,    1.462,    0.621, -999.000,    0.162,    0.680,    1.462,    0.601, -999.000,    0.144,    0.680,
         1,2020091806,   -0.499,   -4.557,    0.000,   -4.897,   -4.767,   -0.561,   -4.440,    0.000,   -4.744,   -4.656,    1.445,    0.513, -999.000,    0.134,    0.179,    1.445,    0.529, -999.000,    0.133,    0.179,
         1,2020091800,   -0.547,   -4.404,    0.000,   -4.942,   -4.766,   -0.651,   -4.431,    0.000,   -4.905,   -4.769,    1.487,    0.641, -999.000,    0.170,    0.489,    1.487,    0.653, -999.000,    0.136,    0.489,
         1,2020091718,   -0.403,   -4.610,    0.000,   -4.993,   -4.813,   -0.455,   -4.575,    0.000,   -4.980,   -4.804,    1.324,    0.582, -999.000,    0.144,    0.409,    1.324,    0.560, -999.000,    0.136,    0.409,
         1,2020091712,   -0.590,   -4.468,    0.000,   -5.020,   -4.777,   -0.696,   -4.421,    0.000,   -4.972,   -4.793,    1.547,    0.607, -999.000,    0.206,    0.642,    1.547,    0.599, -999.000,    0.175,    0.642,
         1,2020091706,   -0.320,   -4.586,    0.000,   -4.894,   -4.754,   -0.413,   -4.656,    0.000,   -4.944,   -4.813,    1.187,    0.363, -999.000,    0.176,    0.264,    1.187,    0.341, -999.000,    0.166,    0.264,
         1,2020091700,   -0.719,   -4.535,    0.000,   -5.147,   -4.839,   -0.793,   -4.362,    0.000,   -4.938,   -4.661,    1.701,    0.636, -999.000,    0.147,    0.553,    1.701,    0.645, -999.000,    0.113,    0.553,
         1,2020091618,   -0.369,   -4.568,    0.000,   -5.194,   -4.933,   -0.423,   -4.528,    0.000,   -5.097,   -4.860,    1.280,    0.606, -999.000,    0.188,    0.402,    1.280,    0.618, -999.000,    0.191,    0.402,
         1,2020091612,   -0.615,   -4.589,    0.000,   -5.203,   -5.094,   -0.732,   -4.594,    0.000,   -5.188,   -4.983,    1.609,    0.661, -999.000,    0.206,    0.451,    1.609,    0.681, -999.000,    0.216,    0.451,
         1,2020091606,   -0.381,   -4.875,    0.000,   -5.223,   -5.043,   -0.480,   -4.763,    0.000,   -5.126,   -4.908,    1.329,    0.401, -999.000,    0.215,    0.325,    1.329,    0.378, -999.000,    0.194,    0.325,
         1,2020091600,   -0.621,   -4.570,    0.000,   -5.257,   -4.987,   -0.723,   -4.647,    0.000,   -5.302,   -5.009,    1.622,    0.683, -999.000,    0.184,    0.546,    1.622,    0.683, -999.000,    0.169,    0.546,
         1,2020091518,   -0.411,   -4.626,    0.000,   -5.353,   -5.082,   -0.473,   -4.590,    0.000,   -5.281,   -4.977,    1.363,    0.637, -999.000,    0.208,    0.422,    1.363,    0.641, -999.000,    0.182,    0.422,
         1,2020091512,   -0.588,   -4.558,    0.000,   -5.105,   -4.895,   -0.704,   -4.767,    0.000,   -5.325,   -5.106,    1.565,    0.655, -999.000,    0.206,    0.501,    1.565,    0.641, -999.000,    0.175,    0.501,
         1,2020091506,   -0.522,   -4.713,    0.000,   -4.960,   -4.794,   -0.640,   -4.692,    0.000,   -4.944,   -4.693,    1.496,    0.454, -999.000,    0.181,    0.377,    1.496,    0.446, -999.000,    0.182,    0.377,
         1,2020091500,   -0.566,   -4.672,    0.000,   -5.193,   -4.959,   -0.677,   -4.613,    0.000,   -5.061,   -4.839,    1.568,    0.665, -999.000,    0.182,    0.653,    1.568,    0.693, -999.000,    0.171,    0.653,
         1,2020091418,   -0.477,   -4.753,    0.000,   -5.276,   -5.195,   -0.584,   -4.713,    0.000,   -5.205,   -5.100,    1.468,    0.636, -999.000,    0.147,    0.348,    1.468,    0.628, -999.000,    0.132,    0.348,
         1,2020091412,   -0.556,   -4.526,    0.000,   -5.129,   -4.897,   -0.661,   -4.613,    0.000,   -5.212,   -4.976,    1.528,    0.729, -999.000,    0.199,    0.591,    1.528,    0.725, -999.000,    0.188,    0.591,
         1,2020091406,   -0.585,   -4.866,    0.000,   -5.220,   -5.092,   -0.692,   -4.779,    0.000,   -5.093,   -5.031,    1.613,    0.585, -999.000,    0.164,    0.477,    1.613,    0.597, -999.000,    0.165,    0.477,
         1,2020091400,   -0.625,   -4.813,    0.000,   -5.363,   -5.095,   -0.741,   -4.762,    0.000,   -5.249,   -4.979,    1.655,    0.643, -999.000,    0.211,    0.574,    1.655,    0.654, -999.000,    0.208,    0.574,
         1,2020091318,   -0.448,   -4.946,    0.000,   -5.430,   -5.338,   -0.549,   -5.003,    0.000,   -5.384,   -5.320,    1.455,    0.631, -999.000,    0.208,    0.430,    1.455,    0.630, -999.000,    0.206,    0.430,
         1,2020091312,   -0.601,   -4.754,    0.000,   -5.296,   -5.111,   -0.690,   -4.824,    0.000,   -5.338,   -5.192,    1.616,    0.648, -999.000,    0.221,    0.696,    1.616,    0.650, -999.000,    0.199,    0.696,
         1,2020091306,   -0.408,   -4.831,    0.000,   -5.086,   -5.258,   -0.508,   -4.981,    0.000,   -5.193,   -5.419,    1.368,    0.431, -999.000,    0.170,    0.256,    1.368,    0.399, -999.000,    0.157,    0.256,
         1,2020091300,   -0.691,   -4.603,    0.000,   -5.271,   -4.923,   -0.822,   -4.524,    0.000,   -5.149,   -4.784,    1.696,    0.644, -999.000,    0.177,    0.687,    1.696,    0.671, -999.000,    0.189,    0.687,
         1,2020091218,   -0.309,   -5.000,    0.000,   -5.279,   -5.232,   -0.369,   -5.107,    0.000,   -5.316,   -5.312,    1.226,    0.564, -999.000,    0.237,    0.432,    1.226,    0.562, -999.000,    0.231,    0.432,
         1,2020091212,   -0.583,   -4.493,    0.000,   -5.040,   -4.792,   -0.709,   -4.662,    0.000,   -5.181,   -4.944,    1.550,    0.658, -999.000,    0.175,    0.703,    1.550,    0.646, -999.000,    0.171,    0.703,
         1,2020091206,   -0.501,   -4.758,    0.000,   -5.067,   -5.006,   -0.568,   -4.732,    0.000,   -5.044,   -4.957,    1.488,    0.562, -999.000,    0.203,    0.368,    1.488,    0.579, -999.000,    0.199,    0.368,
         1,2020091200,   -0.565,   -4.477,    0.000,   -5.019,   -4.894,   -0.682,   -4.514,    0.000,   -5.073,   -4.948,    1.534,    0.643, -999.000,    0.210,    0.531,    1.534,    0.652, -999.000,    0.194,    0.531,
         1,2020091118,   -0.418,   -4.755,    0.000,   -5.183,   -5.036,   -0.467,   -4.694,    0.000,   -5.077,   -4.972,    1.380,    0.670, -999.000,    0.211,    0.417,    1.380,    0.682, -999.000,    0.206,    0.417,
         1,2020091112,   -0.526,   -4.357,    0.000,   -4.792,   -4.440,   -0.695,   -4.665,    0.000,   -5.075,   -4.663,    1.448,    0.637, -999.000,    0.198,    0.676,    1.448,    0.604, -999.000,    0.179,    0.676,
         1,2020091106,   -0.602,   -4.728,    0.000,   -4.824,   -4.808,   -0.674,   -4.623,    0.000,   -4.712,   -4.700,    1.588,    0.449, -999.000,    0.157,    0.342,    1.588,    0.473, -999.000,    0.154,    0.342,
         1,2020091100,   -0.556,   -4.497,    0.000,   -5.008,   -4.738,   -0.648,   -4.449,    0.000,   -4.924,   -4.623,    1.524,    0.618, -999.000,    0.187,    0.572,    1.524,    0.623, -999.000,    0.178,    0.572,
         1,2020091018,   -0.439,   -4.748,    0.000,   -5.037,   -5.059,   -0.500,   -4.663,    0.000,   -4.940,   -4.987,    1.400,    0.594, -999.000,    0.179,    0.277,    1.400,    0.582, -999.000,    0.182,    0.277,
         1,2020091012,   -0.554,   -4.404,    0.000,   -4.960,   -4.605,   -0.688,   -4.505,    0.000,   -5.039,   -4.721,    1.502,    0.623, -999.000,    0.213,    0.623,    1.502,    0.620, -999.000,    0.200,    0.623,
         1,2020091006,   -0.581,   -4.719,    0.000,   -4.945,   -4.884,   -0.682,   -4.679,    0.000,   -4.901,   -4.888,    1.573,    0.566, -999.000,    0.158,    0.330,    1.573,    0.581, -999.000,    0.154,    0.330,
         1,2020091000,   -0.592,   -4.569,    0.000,   -5.054,   -4.678,   -0.700,   -4.517,    0.000,   -4.970,   -4.676,    1.570,    0.598, -999.000,    0.194,    0.615,    1.570,    0.617, -999.000,    0.189,    0.615,
         1,2020090918,   -0.407,   -4.672,    0.000,   -5.063,   -4.955,   -0.497,   -4.686,    0.000,   -5.024,   -4.993,    1.343,    0.608, -999.000,    0.195,    0.365,    1.343,    0.615, -999.000,    0.210,    0.365,
         1,2020090912,   -0.570,   -4.603,    0.000,   -5.120,   -4.701,   -0.684,   -4.562,    0.000,   -5.044,   -4.771,    1.551,    0.600, -999.000,    0.205,    0.774,    1.551,    0.628, -999.000,    0.199,    0.774,
         1,2020090906,   -0.467,   -4.796,    0.000,   -5.027,   -5.050,   -0.565,   -4.836,    0.000,   -5.058,   -5.114,    1.441,    0.431, -999.000,    0.181,    0.233,    1.441,    0.395, -999.000,    0.149,    0.233,
         1,2020090900,   -0.720,   -4.763,    0.000,   -5.314,   -4.998,   -0.834,   -4.624,    0.000,   -5.094,   -4.904,    1.750,    0.611, -999.000,    0.214,    0.693,    1.750,    0.646, -999.000,    0.190,    0.693,
         1,2020090818,   -0.393,   -4.681,    0.000,   -5.153,   -4.938,   -0.514,   -4.805,    0.000,   -5.229,   -5.044,    1.329,    0.682, -999.000,    0.255,    0.410,    1.329,    0.642, -999.000,    0.215,    0.410,
         1,2020090812,   -0.567,   -4.594,    0.000,   -5.088,   -4.953,   -0.711,   -4.729,    0.000,   -5.092,   -5.058,    1.547,    0.635, -999.000,    0.228,    0.541,    1.547,    0.642, -999.000,    0.191,    0.541,
         1,2020090806,   -0.525,   -4.831,    0.000,   -5.162,   -5.103,   -0.617,   -4.741,    0.000,   -5.052,   -5.008,    1.536,    0.548, -999.000,    0.184,    0.315,    1.536,    0.533, -999.000,    0.163,    0.315,
