   86,2020092000,    0.503,    0.503,    0.000,    0.000,    0.000,    0.000,    0.029,    0.029,   -0.236,   -0.236,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   -0.183,   -0.183,   -0.035,   -0.035,    0.054,    0.054,    0.003,    0.003
   86,2020091918,    0.502,    0.502,    0.000,    0.000,    0.000,    0.000,    0.029,    0.029,   -0.237,   -0.237,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   -0.187,   -0.187,   -0.036,   -0.036,    0.052,    0.052,    0.002,    0.002
   86,2020091912,    0.503,    0.503,    0.000,    0.000,    0.000,    0.000,    0.029,    0.029,   -0.237,   -0.237,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   -0.187,   -0.187,   -0.039,   -0.039,    0.052,    0.052,   -0.000,   -0.000
   86,2020091906,    0.502,    0.502,    0.000,    0.000,    0.000,    0.000,    0.028,    0.028,   -0.238,   -0.238,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   -0.192,   -0.192,   -0.039,   -0.039,    0.049,    0.049,    0.000,    0.000
   86,2020091900,    0.503,    0.503,    0.000,    0.000,    0.000,    0.000,    0.029,    0.029,   -0.238,   -0.238,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   -0.189,   -0.189,   -0.037,   -0.037,    0.051,    0.051,    0.001,    0.001
   86,2020091818,    0.504,    0.504,    0.000,    0.000,    0.000,    0.000,    0.030,    0.030,   -0.238,   -0.238,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   -0.191,   -0.191,   -0.034,   -0.034,    0.050,    0.050,    0.003,    0.003
   86,2020091812,    0.504,    0.504,    0.000,    0.000,    0.000,    0.000,    0.029,    0.029,   -0.239,   -0.239,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   -0.189,   -0.189,   -0.036,   -0.036,    0.051,    0.051,    0.002,    0.002
   86,2020091806,    0.504,    0.504,    0.000,    0.000,    0.000,    0.000,    0.028,    0.028,   -0.239,   -0.239,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   -0.190,   -0.190,   -0.038,   -0.038,    0.050,    0.050,    0.002,    0.002
   86,2020091800,    0.504,    0.504,    0.000,    0.000,    0.000,    0.000,    0.028,    0.028,   -0.241,   -0.241,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   -0.192,   -0.192,   -0.039,   -0.039,    0.049,    0.049,    0.001,    0.001
   86,2020091718,    0.504,    0.504,    0.000,    0.000,    0.000,    0.000,    0.029,    0.029,   -0.241,   -0.241,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   -0.191,   -0.191,   -0.037,   -0.037,    0.050,    0.050,    0.002,    0.002
