       197,  2020092000,    -48.33,      3.33,        30
     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,  -999.000,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,  -999.000,  -999.000,  -999.000,     0.136,  -999.000,  -999.000,     0.136,     0.136,  -999.000,  -999.000,     0.136,  -999.000,  -999.000,  -999.000,  -999.000,     0.136,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,     0.136,  -999.000,  -999.000,  -999.000,     0.136
     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.001,     0.000,     0.000,  -999.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000
     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.132,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.132,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.132,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.132,     0.133,     0.132,     0.132,     0.133,     0.133,     0.133,     0.133,     0.130,  -999.000,  -999.000,     0.136,  -999.000,     0.134,     0.134,     0.136,  -999.000,     0.132,     0.136,  -999.000,  -999.000,  -999.000,     0.130,     0.136,     0.129,  -999.000,  -999.000,  -999.000,     0.132,  -999.000,     0.135,     0.134,     0.135,     0.134,     0.132,     0.131,  -999.000,     0.133
     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.003,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,     0.002,     0.001,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,     0.002,     0.002,  -999.000,  -999.000,     0.003
     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.127,     0.126,     0.126,     0.126,     0.126,     0.127,     0.126,     0.126,     0.126,     0.126,     0.127,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.126,     0.125,     0.126,     0.127,     0.127,     0.127,     0.127,     0.126,     0.127,     0.127,     0.125,     0.126,     0.127,     0.126,     0.127,     0.126,     0.126,     0.126,     0.126,     0.125,     0.126,     0.126,     0.127,     0.126,     0.126,     0.122,     0.126,     0.125,     0.127,     0.126,     0.134,     0.126,     0.128,  -999.000,     0.129,     0.128,     0.127,     0.121,     0.126,     0.125,     0.128,     0.129,  -999.000,  -999.000,     0.122,     0.129,     0.119,     0.127,     0.124,     0.128,     0.134,     0.129,     0.126,     0.124,     0.127
     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.005,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.005,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.005,     0.005,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.005,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.005,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.006,     0.007,     0.005,  -999.000,     0.003,     0.006,     0.001,     0.002,     0.007,     0.011,  -999.000,     0.001,     0.011,     0.003,     0.002,     0.004,     0.004,     0.011,  -999.000,  -999.000,  -999.000,  -999.000,     0.003,     0.004,     0.006,     0.010,     0.010,     0.002,     0.003,     0.007,     0.002,     0.006
     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,     0.136,  -999.000,  -999.000,  -999.000,     0.136,  -999.000,  -999.000,     0.136,     0.136,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,     0.136,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,     0.136,  -999.000,     0.136,  -999.000,  -999.000,  -999.000,  -999.000
     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,  -999.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,  -999.000,  -999.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,  -999.000,     0.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000
     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.132,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.132,     0.134,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.133,     0.132,  -999.000,  -999.000,     0.136,  -999.000,     0.133,     0.134,     0.136,     0.133,     0.131,     0.134,  -999.000,  -999.000,  -999.000,  -999.000,     0.136,     0.130,     0.130,     0.133,     0.131,  -999.000,  -999.000,     0.135,     0.134,  -999.000,     0.136,     0.132,  -999.000,  -999.000,     0.133
     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.003,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.003,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,     0.002,  -999.000,     0.002,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,  -999.000,     0.002,  -999.000,  -999.000,     0.003,  -999.000,  -999.000,     0.002
